11,13,38
25,10,13
3,29,31
48,38,47
49,11,28
32,35,29
38,10,46
32,20,14
17,20,14
25,29,17
38,20,14
16,49,28
48,10,46
8,17,28
32,16,10
8,17,38
17,14,41
16,49,38
38,41,14
17,42,39
25,10,28
32,28,46
41,3,1
42,11,38
32,3,31
49,20,14
1,17,41
0,49,32
25,13,49
28,45,47
1,3,17
25,28,13
25,10,17
1,18,14
17,20,13
41,28,14
3,20,28
20,13,14
16,3,13
16,28,38
45,13,47
49,28,46
48,17,20
48,49,46
8,48,3
25,28,17
8,17,49
8,48,29
16,48,28
0,32,10
16,32,38
17,20,28
8,10,38
32,16,13
8,17,10
1,28,38
11,3,28
1,10,14
17,28,1
1,28,14
38,3,46
0,17,10
10,28,46
17,20,38
49,17,39
1,10,41
32,17,25
0,3,29
17,10,11
0,17,32
8,48,38
17,10,20
11,10,3
10,3,46
16,28,13
48,38,46
48,20,13
17,18,39
48,17,41
48,45,47
32,25,3,49
0,49,18,29
48,49,13,45
11,10,18,29
32,16,28,29
10,42,11,29
48,41,10,13
16,18,10,29
10,45,13,38
48,1,13,49
48,17,38,49
48,41,13,38
48,17,29,38
32,49,45,47
13,28,45,38
38,17,10,14
41,10,3,17
48,1,13,38
28,13,38,47
48,17,3,14
1,18,3,38
17,45,13,49
49,3,38,47
32,17,38,41
25,18,10,38
32,17,13,41
8,10,32,29
16,32,3,29
17,41,13,49
49,18,29,31
32,10,3,45
32,11,10,18
48,17,10,14
49,18,14,47
25,29,38,49
32,25,10,3
48,17,38,14
46,18,29,38
41,13,38,49
48,1,10,3
18,28,45,38
48,41,3,13
49,3,38,25
48,41,10,38
48,1,3,29
41,28,13,17
32,25,3,38
38,41,3,17
25,10,38,49
32,49,18,39
32,10,11,29
17,13,28,45
40,49,18,29
49,10,3,45
8,32,3,38
32,49,14,41
17,18,38,41
38,17,3,14
49,28,45,17
38,17,29,14
49,28,38,47
32,10,29,46
11,49,3,13
48,1,3,38
49,10,14,47
32,3,38,47
17,42,13,47
17,18,13,47
45,10,3,13
17,13,38,41
3,13,38,47
29,13,38,47
32,25,48,29
32,28,45,38
48,1,28,49
48,1,18,3
41,28,13,38
32,10,28,45
49,18,14,41
32,13,14,47
49,13,17,47
10,3,28,45
32,17,20,49
32,49,28,25
8,3,29,38
8,49,29,38
32,1,3,28
32,45,29,47
48,41,10,28
17,3,13,47
48,17,10,38
48,41,28,13
48,28,13,47
32,17,13,47
38,17,28,14
10,3,38,47
32,1,48,3
10,45,29,38
3,28,38,14
1,3,13,38
40,49,42,29
17,10,28,41
10,28,38,47
41,18,29,1
8,49,18,38
48,1,38,49
10,18,14,47
32,1,3,38
38,49,48,14
48,17,13,38
32,48,45,13
3,28,38,47
49,18,10,25
32,49,14,47
48,25,32,49
48,17,28,38
1,10,18,28
48,1,13,29
32,10,11,42
32,45,13,38
49,42,14,41
48,29,20,28
48,1,10,13
48,49,28,45
25,10,3,38
48,49,32,45
48,3,28,47
32,1,29,41
8,10,3,29
32,49,38,25
32,48,20,28
32,17,14,38
10,3,28,47
10,29,14,47
49,10,28,45
49,29,14,41
32,1,48,13
48,49,10,1
48,3,38,14
18,29,14,47
49,10,45,13
32,25,10,49
48,25,18,49
48,1,3,28
25,10,29,49
32,49,10,45
41,3,13,17
48,29,45,13
41,10,13,38
48,49,14,17
32,10,14,47
25,10,29,38
17,3,28,45
18,3,38,47
48,49,20,28
38,17,13,14
48,1,10,28
29,13,14,47
8,49,3,38
48,1,29,38
49,28,45,38
8,49,42,38
48,1,28,29
48,10,28,47
45,28,29,38
32,17,45,13
38,49,14,17
41,17,38,49
41,3,28,38
32,29,14,47
48,41,13,49
8,49,3,28
41,10,3,38
10,28,13,47
41,10,28,13
49,18,45,47
1,18,3,28
8,32,10,3
48,17,13,14
48,41,38,49
10,45,28,13
3,28,13,47
10,13,38,47
8,32,3,13
41,10,13,17
42,28,45,38
1,3,38,49
38,28,13,14
10,18,3,45
32,10,45,38
32,17,48,14
41,10,17,49
48,1,18,38
48,1,18,28
49,10,45,38
10,28,45,38
49,28,14,17
0,18,28,29
17,10,28,14
49,29,14,47
41,3,28,17
16,49,32,29
17,29,13,47
48,1,10,38
48,1,3,13
48,3,13,47
48,45,28,13
10,13,14,47
17,13,3,45
25,18,3,38
1,10,28,49
48,28,38,14
1,3,28,29
8,49,32,38
1,10,3,38
49,28,29,25
1,3,28,49
48,17,3,38
48,10,3,47
17,10,38,41
48,17,28,14
48,41,28,38
3,10,45,29
0,32,28,29
41,29,38,17
28,29,38,47
10,18,45,38
8,49,3,13
17,28,38,41
16,18,29,38
1,10,3,28
41,3,13,38
32,48,28,45
25,18,38,49
25,3,29,38
32,20,29,38
48,17,32,38
48,17,29,14
3,29,38,47
18,28,38,47
48,41,10,3
48,1,32,38
17,3,45,49
32,25,10,38
49,3,28,45
48,10,13,47
49,3,17,47
48,13,38,14
48,41,3,28
18,13,14,47
48,49,3,1
48,28,13,14
48,32,29,46
48,41,3,38
1,10,13,38
49,18,28,25
45,3,28,13
49,13,14,47
25,10,3,49
32,10,45,13
41,3,28,13
17,28,13,14
48,41,32,29,38
10,18,28,38,14
32,49,18,20,13
49,29,10,13,1
32,41,48,3,49
49,10,29,38,41
48,41,3,29,49
38,10,28,29,14
49,13,18,28,45
49,28,29,17,41
48,17,10,3,28
48,49,28,29,14
49,10,18,28,47
48,49,18,10,47
48,29,3,13,14
32,49,10,38,1
32,41,10,3,13
48,49,18,28,14
48,18,45,28,29
48,1,32,10,29
32,41,18,48,38
49,42,45,29,47
32,42,28,38,47
32,17,10,48,13
49,18,10,38,47
38,29,3,13,14
32,17,18,10,41
8,18,32,29,38
32,41,28,17,49
38,49,18,28,14
49,42,20,29,17
1,10,3,13,49
32,49,28,38,41
48,49,10,3,17
32,17,45,28,29
48,41,18,3,49
48,10,3,13,14
32,1,10,13,49
32,41,13,48,29
41,18,10,28,38
32,3,28,13,14
49,10,29,14,17
48,1,18,10,29
49,29,45,13,38
49,10,18,38,1
17,10,13,14,49
38,18,3,13,14
1,29,3,13,49
17,3,28,13,38
48,49,3,13,38
32,49,18,45,38
48,29,3,13,38
17,10,13,38,49
49,18,3,38,41
10,1,18,3,13
38,49,32,28,14
48,3,28,13,38
8,17,18,32,29
32,17,28,13,38
32,1,13,29,38
48,49,3,29,47
48,10,18,38,14
32,41,10,28,38
32,1,3,13,49
17,3,13,38,49
32,17,10,13,38
32,25,18,29,38
41,10,28,29,38
48,1,18,32,10
18,28,29,38,14
32,49,45,29,38
48,10,3,28,38
32,17,3,29,47
25,18,3,29,49
10,25,18,3,29
48,29,10,13,14
48,10,28,29,14
17,29,3,13,14
48,10,3,28,14
32,41,29,13,38
48,10,3,13,38
32,49,3,20,29
10,1,18,3,49
32,49,3,38,41
32,17,10,29,41
18,10,29,38,47
17,3,28,38,49
49,10,29,38,1
32,49,18,20,38
32,49,13,28,45
32,49,42,20,38
48,18,3,13,14
32,49,29,13,8
1,18,13,38,49
17,18,11,28,29
41,10,3,28,29
17,29,13,14,49
32,49,42,45,38
48,17,3,28,13
32,41,10,38,49
32,25,18,28,29
32,17,18,20,29
32,17,42,20,29
41,42,10,28,38
32,49,48,20,29
17,18,29,13,41
48,49,10,13,14
32,3,45,13,49
48,41,10,29,49
32,1,10,28,29
48,17,28,13,49
17,3,28,29,14
13,41,10,3,29
38,49,10,28,14
32,48,3,13,14
41,10,3,13,49
32,1,13,38,49
32,49,29,20,13
32,49,10,20,29
17,28,13,38,49
48,49,3,28,14
38,49,3,13,14
48,3,28,29,14
48,49,10,28,14
32,49,13,38,47
32,38,3,13,14
17,10,3,13,14
8,49,32,42,13
8,49,18,32,13
17,18,28,29,14
38,48,32,29,14
17,10,28,29,38
41,10,28,38,49
32,1,10,3,13
17,18,11,13,49
17,10,28,13,38
49,3,29,17,41
32,49,10,18,20
32,38,48,10,14
48,17,29,3,13
48,49,3,13,17
49,18,13,38,47
32,48,3,13,38
41,42,28,17,49
49,13,18,45,38
32,18,28,38,14
49,13,42,45,38
29,18,13,45,38
48,17,10,28,13
48,38,18,29,14
32,41,10,13,49
32,17,3,28,14
38,32,28,29,14
17,29,10,13,38
45,17,18,29,13
3,10,29,13,47
13,17,42,29,45
17,10,3,13,38
49,10,3,13,47
32,41,18,29,14
41,10,3,28,49
17,10,3,28,13
49,10,28,29,47
17,29,28,13,38
48,17,10,28,49
45,10,18,28,29
8,49,32,3,29
32,1,10,3,49
32,10,29,38,47
17,10,3,28,38
48,49,3,13,14
48,49,10,13,17
41,3,29,38,49
32,42,13,38,47
13,1,10,3,29
49,10,3,14,17
32,18,13,38,47
10,3,28,13,14
49,10,3,38,17
49,10,28,13,14
17,18,20,29,49
29,3,28,13,14
10,3,13,38,14
49,28,29,38,14
17,10,28,38,49
48,17,10,28,29
48,18,3,28,14
32,17,3,49,41
48,49,29,13,14
48,41,18,29,38
17,18,28,13,38
32,49,48,10,47
32,41,42,29,14
1,10,3,29,49
32,17,42,10,41
32,49,48,28,14
32,49,42,10,20
49,3,28,13,14
17,3,13,14,49
32,38,10,28,14
17,29,10,13,14
38,10,48,29,14
48,17,29,28,13
32,41,10,3,28
1,13,29,38,49
41,18,28,17,49
48,17,29,10,13
48,49,10,29,47
49,10,13,38,14
48,17,10,3,13
32,48,38,10,28,13
32,17,49,29,11,13
48,49,18,3,10,14
32,48,49,3,38,28
32,17,49,3,10,13
32,49,3,10,29,47
32,49,3,28,29,14
29,42,38,10,13,14
32,3,38,10,28,13
48,18,29,38,28,13
32,17,49,29,38,13
49,3,38,10,29,14
17,18,49,10,28,13
32,48,49,38,10,13
32,3,10,28,29,14
32,29,45,42,28,13
32,49,29,3,41,13
32,17,18,38,10,28
48,49,38,10,28,13
49,18,29,38,13,14
32,29,10,28,13,14
48,49,18,29,13,47
32,48,29,38,28,13
49,17,3,10,28,29
32,17,49,3,29,14
32,17,42,28,29,14
32,48,49,3,18,47
32,48,49,18,41,10
32,49,29,41,28,13
32,48,17,3,10,29
48,49,3,10,29,14
49,3,10,28,29,14
32,48,3,38,28,29
49,17,29,42,11,13
18,29,10,28,13,14
32,49,29,28,13,47
32,48,49,3,10,14
32,49,17,38,28,29
49,18,3,38,10,14
29,3,38,10,28,13
32,49,29,28,13,14
32,49,3,38,29,14
48,49,3,10,28,13
49,18,29,28,13,47
48,18,3,38,28,29
32,48,3,10,28,13
32,17,18,41,28,29
32,49,3,38,10,14
32,3,38,10,29,14
32,48,18,3,29,47
32,49,18,41,28,13
32,48,18,10,29,47
32,17,3,38,28,29
32,17,29,3,38,13
32,49,29,38,13,14
32,1,18,3,10,29
32,29,3,38,28,13
32,49,3,10,28,14
32,48,49,29,13,47
32,49,18,17,13,14
48,29,38,10,28,13
17,49,42,10,28,13
49,18,3,28,29,47
32,49,41,42,28,13
32,49,3,41,10,29
17,49,29,10,28,13
32,1,49,18,28,29
32,48,17,49,10,29
49,18,3,10,28,14
49,10,38,42,29,47
49,18,3,10,29,47
18,3,38,10,29,14
32,48,49,38,28,13
32,17,3,10,29,14
49,18,3,28,29,14
32,48,49,28,29,47
32,49,17,42,11,13
32,48,49,3,38,10
49,3,38,10,28,13
18,29,38,10,13,14
32,49,3,38,28,13
48,49,18,38,28,13
32,49,18,3,38,14
32,49,10,42,28,47
48,49,29,38,28,13
49,18,29,28,13,14
49,18,3,38,29,14
48,17,49,3,28,29
48,49,18,28,29,47
32,17,42,38,10,28
32,17,3,38,10,29
32,48,49,3,29,14
32,49,17,3,10,28
32,48,17,49,29,13
48,18,38,10,28,13
32,49,18,8,28,29
48,29,3,10,28,13
32,49,18,38,13,14
32,17,49,3,11,29
32,48,29,38,10,13
32,13,18,29,28,45
32,49,17,38,10,29
32,49,42,38,10,47
32,1,18,38,10,29
32,29,38,10,13,14
48,49,18,3,38,28
48,49,18,3,29,14
32,17,29,10,28,13
49,38,41,42,28,29
32,17,49,10,28,13
49,18,38,41,28,29
32,17,29,3,11,13
49,18,38,10,29,14
18,3,10,28,29,14
48,49,3,38,28,29
32,48,49,38,10,28,29
32,49,18,41,10,28,29
32,49,10,41,42,28,29
32,48,18,3,10,29,14
48,49,18,3,38,10,29
32,17,49,29,3,28,13
32,49,3,38,10,28,29
49,18,3,29,10,13,14
32,49,18,10,28,29,14
32,48,49,18,10,29,14
32,49,18,3,38,10,28
32,49,42,38,10,29,14
49,18,3,29,38,28,13
32,48,49,29,3,10,13
32,49,29,38,10,28,13
48,49,18,32,41,28,29
32,49,29,3,10,13,14
32,49,13,3,38,10,29
32,48,18,3,38,10,29
