1,20,46
41,46,25
16,28,14
41,11,14
16,41,14
8,16,45
17,20,46
8,49,45
17,46,25
25,13,41
40,17,42
8,28,20
25,45,47
8,47,31
41,10,39
41,12,13
8,1,41
41,45,14
16,25,14
0,17,14
8,17,47
16,1,47
11,45,14
8,41,45
0,41,38
40,1,41
16,8,14
8,17,45
46,13,14
0,13,38
16,1,3
41,20,14
20,14,47
8,1,11
32,17,2
1,28,45
41,14,25
48,2,38
8,16,47
10,12,28
8,38,47
25,45,49
1,11,38
17,38,31
10,12,13
1,46,47
41,2,10
8,10,46
11,20,47
8,45,14
40,17,29
41,11,45
48,3,23
8,41,14
41,29,23
41,45,39
17,20,1
11,3,20
17,38,39
13,14,31
8,20,14
41,28,23
48,25,45
40,41,48
11,20,45
8,49,46
2,3,13
17,11,1
40,48,38
48,35,13
40,41,38
16,10,47
1,11,41
41,13,39
8,28,46
40,17,18
1,45,25
40,48,13
0,14,47
40,41,10
46,20,14
48,8,47
8,41,48
8,11,38
40,49,25
16,3,47
17,18,12
16,25,47
49,10,12
1,45,41
8,45,39
1,45,14
40,25,41
8,25,28
40,3,13
8,1,46
17,20,45
38,14,31
8,13,39
0,38,47
17,2,28
48,10,23
8,45,31
8,28,45
28,46,47
41,38,23
25,13,46
8,41,20
16,41,10
17,13,46
0,41,14
1,28,46
0,41,10
41,46,47
48,20,45
1,46,41
32,12,28
41,3,39
8,17,1
32,17,40
8,20,46
25,28,46
8,17,31
40,25,13
28,20,46
48,17,2
1,45,47
8,16,25
41,11,39
16,17,31
39,45,47
20,13,46
8,25,13
40,48,3
3,14,31
8,17,39
8,11,39
41,45,25
8,11,28
40,17,10
8,3,31
8,25,46
40,1,10
48,39,47
41,2,28
8,28,31
8,1,45
1,11,28
20,45,14
10,45,39
40,28,20
16,3,14
0,41,28
1,10,46
13,20,45
8,38,31
20,46,47
17,31,47
32,10,12
1,45,38
17,45,25
40,17,13
18,12,13
48,32,23
48,11,20
17,10,12
40,17,38
8,3,11
1,11,45
40,20,13
3,20,46
32,41,2
8,41,39
8,3,39
32,25,40
17,14,31
2,13,38
16,3,45
8,45,47
40,1,28
16,32,31
8,13,31
17,10,31
0,17,41
40,49,17
41,2,3
25,14,17
0,41,3
8,14,31
8,25,47
16,13,31
1,20,45
48,10,39
13,12,28
16,17,45
3,38,39
41,13,46
41,20,46
16,25,10
8,48,45
41,12,28
8,18,39
32,2,13
32,41,12
1,25,47
1,20,47
39,38,47
25,45,13
8,46,47
41,17,47
40,17,3
49,12,28
40,1,3
17,20,47
17,45,31
41,42,23
17,45,1
16,17,14
25,20,1
41,3,23
16,45,38
40,28,13
40,41,3
8,25,41
17,2,10
11,14,47
25,20,14
3,20,45
40,25,28
8,45,38
1,10,11
10,20,45
25,10,45
0,48,38
2,3,38
32,8,46
10,47,39
16,41,48
41,49,23
16,17,47
38,0,14
10,18,12
41,46,14
8,25,45
48,11,45
16,1,28
46,20,38
48,8,46
17,2,13
17,12,49
41,20,45
8,25,10
8,10,20
46,8,14
25,20,38
40,25,17
17,46,47
2,10,38
40,1,38
49,14,31
48,41,45
10,12,29
17,39,41
40,25,38
16,1,17
32,41,23
41,11,20
16,14,47
18,2,38
40,1,13
25,28,20
41,10,12
8,14,47
48,1,11
8,25,14
45,14,31
48,16,47
20,45,38
48,11,14
40,48,10
8,41,47
16,41,17
41,13,23
48,0,47
1,20,14
8,11,47
41,14,47
8,41,11
10,20,46
1,14,25
16,41,25
46,14,47
25,10,13,14
48,49,10,31
41,28,25,49
48,49,31,47
48,3,20,47
49,13,38,39
3,20,28,14
32,16,28,45
17,18,20,41
41,3,38,47
48,17,10,35
0,49,28,38
49,10,38,31
48,8,29,14
41,28,45,38
8,1,10,28
8,16,3,38
32,45,14,47
28,29,38,31
16,1,29,38
10,18,28,23
3,49,35,38
16,8,10,38
49,28,38,23
17,28,14,47
49,3,17,31
3,11,38,14
0,17,48,13
8,18,20,38
32,1,29,46
32,13,45,31
17,3,20,14
16,8,28,38
32,13,38,23
32,28,45,31
40,1,18,49
16,17,10,13
32,17,20,41
17,45,38,47
46,17,29,38
11,28,29,14
49,10,28,31
38,17,46,49
32,25,48,20
25,28,13,1
0,3,29,14
48,1,17,41
17,35,13,14
48,25,3,17
49,13,45,31
0,18,3,47
17,18,11,20
48,1,32,16
25,10,28,17
48,17,38,47
48,17,35,14
48,41,10,46
41,18,12,29
8,17,13,14
48,17,28,25
41,10,13,47
25,10,3,20
8,17,28,14
32,17,14,8
38,25,3,46
38,3,20,14
32,49,40,41
49,10,3,39
3,13,38,31
48,25,14,38
40,1,32,49
16,1,48,13
8,41,10,49
41,10,20,38
25,3,28,14
16,41,32,13
49,11,28,47
16,17,48,13
41,3,45,17
32,41,18,0
17,35,28,13
8,41,38,49
48,20,13,47
49,10,13,23
49,28,38,31
48,3,10,11
49,10,35,38
35,3,29,38
48,25,14,49
48,41,38,47
38,8,13,14
25,3,20,29
17,42,11,20
48,13,45,14
38,28,20,14
18,11,38,14
8,1,28,38
16,41,32,38
8,13,20,29
41,10,45,13
48,17,45,38
17,10,28,46
48,41,20,13
3,10,11,14
13,11,45,38
48,17,28,16
16,1,48,49
45,29,14,47
48,28,13,39
0,49,3,14
41,20,13,38
1,10,3,20
48,32,10,35
42,13,38,39
11,28,13,47
48,10,13,31
11,28,13,39
3,45,38,47
49,18,35,38
48,49,35,14
16,17,13,38
8,16,10,28
48,10,11,28
8,16,10,3
41,10,11,17
48,41,46,49
49,10,31,47
17,10,45,14
3,35,28,14
8,17,48,28
3,48,10,35
17,28,13,25
17,28,13,31
10,28,13,39
32,17,13,31
49,3,20,25
0,49,28,47
25,3,38,1
49,35,29,38
18,31,38,47
32,49,13,23
49,2,3,28
8,16,48,29
10,35,28,14
8,16,32,10
3,28,13,46
17,13,1,41
11,3,28,47
0,17,48,49
17,20,28,38
25,10,28,14
1,29,17,41
0,48,13,29
1,49,17,41
3,28,45,39
48,41,20,28
1,10,20,38
3,28,13,39
18,11,45,47
16,48,3,38
25,28,13,14
17,20,13,14
38,45,14,47
32,25,3,20
48,17,28,46
0,49,32,14
41,10,25,49
48,25,38,47
8,49,28,16
0,49,10,38
48,28,31,47
11,49,3,39
18,13,38,23
17,28,45,47
45,28,29,31
41,10,45,49
46,48,13,38
46,41,10,38
16,41,29,38
48,3,35,29
1,3,38,47
48,17,11,38
38,8,48,14
16,49,28,45
40,3,29,38
48,25,32,14
38,10,45,14
8,42,20,13
1,3,20,38
48,1,20,38
0,17,28,13
38,1,48,25
48,17,45,14
16,41,28,13
49,11,20,17
48,17,14,47
0,32,3,38
16,1,10,38
32,25,28,14
16,41,13,49
0,10,28,14
32,49,28,23
8,1,3,28
17,11,45,47
49,2,10,13
0,3,28,38
16,17,32,38
48,3,31,47
48,17,32,46
25,3,28,41
16,32,13,14
48,17,45,47
48,49,35,29
1,3,28,47
16,17,13,49
17,10,1,41
13,45,29,31
16,8,10,29
8,17,48,29
41,10,3,45
32,49,45,31
48,25,49,41
49,35,13,14
17,28,45,14
38,1,28,25
0,10,3,38
48,35,28,29
41,3,25,49
38,28,13,46
25,28,38,47
41,10,3,25
17,13,45,39
10,35,28,13
8,18,20,13
41,10,20,28
3,28,13,31
41,28,20,38
13,28,45,39
46,17,10,38
41,10,38,47
41,10,11,29
18,47,13,39
49,28,45,39
41,10,28,25
38,41,28,14
25,28,13,47
48,28,13,31
40,32,3,28
48,17,10,45
8,3,20,13
48,49,45,14
48,3,29,31
48,25,3,20
48,25,32,46
16,8,48,13
49,35,28,13
32,28,38,23
16,41,13,29
0,41,18,49
17,10,35,14
3,20,13,47
0,18,10,47
38,1,25,49
48,25,10,20
8,17,28,41
18,11,45,38
40,32,28,38
17,10,45,47
25,28,38,17
32,35,3,38
10,3,31,47
32,17,10,46
1,20,13,38
16,49,10,8
0,3,28,47
16,41,38,49
29,35,13,14
48,25,13,17
25,13,38,47
8,48,3,14
48,49,10,35
48,17,1,38
25,10,3,46
41,13,28,45
1,28,14,17
38,3,45,14
10,28,13,31
18,28,38,23
8,1,10,38
16,1,48,38
48,49,10,0
17,11,45,39
25,10,38,47
48,28,45,47
48,45,38,47
25,3,28,1
48,10,35,28
8,16,48,28
40,49,18,20
32,48,13,31
41,3,20,17
48,18,10,31
32,0,28,14
25,10,46,49
8,16,10,48
8,3,28,14
38,11,28,14
48,1,25,49
41,3,20,13
32,35,29,38
10,31,13,47
17,45,14,47
49,10,11,14
2,10,18,13
32,49,35,38
1,3,14,17
11,28,45,38
8,41,18,17
25,3,38,47
48,20,13,14
25,3,13,14
16,41,32,28
48,17,28,0
8,17,48,14
48,49,10,11
32,2,10,28
3,28,38,31
0,10,3,14
41,11,13,38
10,13,38,31
13,29,38,31
48,45,14,47
8,41,3,38
41,10,3,20
48,49,20,25
17,41,45,49
38,41,28,46
48,3,45,14
48,17,14,41
8,49,20,13
32,3,38,23
49,10,35,14
32,10,38,31
0,41,32,42
8,41,10,3
48,10,35,29
48,3,46,47
16,17,28,49
38,25,28,14
48,28,13,46
49,18,38,39
16,1,10,13
25,10,20,49
48,31,29,47
25,10,20,29
48,3,13,31
8,49,10,17
41,10,28,46
48,35,28,14
0,10,29,14
48,49,17,25
32,41,10,11
0,17,3,13
17,28,31,49
8,20,13,38
28,13,38,31
32,10,3,23
48,10,20,14
38,8,14,17
3,29,38,31
45,3,13,31
46,17,48,38
8,1,48,10
10,3,28,31
41,10,11,38
0,42,10,47
48,10,45,47
8,17,10,38
49,2,18,13
10,35,13,14
10,28,31,47
1,18,28,25
8,49,38,16
32,13,38,31
48,17,20,13
0,10,29,47
8,1,28,49
49,45,14,47
38,49,11,14
0,28,29,14
41,28,13,47
48,11,29,38
11,1,3,13
3,28,20,47
49,3,46,14
48,25,46,38
8,49,38,14
8,28,13,47
8,17,48,13
48,10,31,47
16,17,28,38
48,3,20,14
17,13,38,25
48,10,3,31
25,10,13,47
32,10,35,38
8,41,10,17
42,11,28,14
48,41,10,47
11,45,29,47
8,1,3,38
40,49,20,29
49,28,45,31
25,10,28,47
17,41,38,1
8,16,48,49
49,11,28,41
38,25,3,14
49,3,38,31
46,10,3,14
17,3,13,31
48,49,3,39
8,17,48,38
48,17,10,20
32,10,28,23
32,1,38,16
8,16,13,38
17,39,45,49
48,3,13,39
48,38,46,41
49,10,46,47
18,45,14,47
8,3,28,47
8,17,13,16
17,11,28,47
41,3,17,1
8,16,17,49
3,41,10,11
46,41,38,49
48,41,3,47
0,17,48,3
8,32,20,38
0,49,28,14
48,25,10,46
38,28,14,47
32,49,45,1
42,11,45,47
10,31,38,47
3,17,48,35
32,25,10,20
0,48,32,13
8,17,48,16
17,28,13,39
41,28,38,25
40,48,32,28
38,41,3,25
18,11,28,14
48,32,13,39
41,3,45,38
49,35,28,14
48,41,3,46
8,17,48,32
8,41,38,17
32,25,38,14
1,28,13,47
32,46,10,14
48,1,3,20
48,3,35,14
49,10,28,23
3,32,2,10
41,13,3,45
16,17,10,48
16,1,10,29
48,38,28,46
48,25,13,47
29,35,28,13
49,10,13,39
8,10,48,14
49,35,14,17
41,10,11,28
48,38,20,14
40,49,3,38
0,3,29,38
41,28,38,47
48,17,10,46
0,49,3,38
25,10,38,41
48,41,10,20
8,49,14,17
17,28,38,1
8,17,29,14
32,46,29,14
48,25,28,1
18,41,10,11
18,12,28,29
16,17,10,3
10,35,29,38
16,17,28,13
48,25,3,14
49,10,3,23
0,18,28,14
38,10,11,14
3,10,35,38
48,25,10,47
0,32,10,47
49,3,38,23
8,3,13,47
16,17,48,38
10,29,46,47
25,28,29,14
49,28,14,25
49,31,38,47
41,3,20,38
17,45,13,14
32,35,13,14
48,1,10,16
48,41,13,47
3,11,28,39
49,45,14,17
48,41,20,17
32,49,45,16
17,28,45,41
16,1,13,49
38,25,46,49
38,25,10,46
40,49,10,38
8,49,38,17
41,11,38,49
8,17,48,3
48,25,10,41
8,42,20,38
0,3,29,47
38,17,11,14
8,20,29,38
49,13,39,47
49,11,45,38
13,3,45,39
10,11,28,38
48,8,13,14
48,17,3,46
17,10,20,14
32,25,10,46
41,13,45,38
17,28,45,39
11,28,45,47
48,17,10,25
1,28,17,41
0,49,29,14
48,25,13,1
10,18,28,39
8,28,13,14
48,10,11,38
32,31,38,47
38,17,3,46
16,41,28,38
0,17,32,13
17,28,46,49
10,29,38,31
48,25,28,14
48,41,3,20
41,10,46,49
48,20,28,14
8,1,48,28
32,16,10,1
32,46,3,14
3,11,45,38
0,41,32,49
17,10,35,28
48,20,28,47
16,1,18,38
38,17,14,47
32,49,11,20
13,28,45,31
0,49,48,13
48,11,28,38
0,10,48,13
0,49,18,14
48,1,28,47
10,3,13,31
41,10,20,13
48,25,28,47
38,1,10,25
10,3,38,31
17,20,28,41
40,1,29,49
48,10,28,31
0,3,28,13
31,29,38,47
35,28,29,14
32,41,48,25
10,41,42,11
13,11,45,39
8,17,48,10
48,1,38,47
25,10,29,46
10,20,13,47
8,41,10,13
16,49,38,17
13,20,28,14
11,3,45,47
45,11,29,38
0,41,42,49
3,11,28,14
10,3,28,39
16,17,10,32
48,25,3,46
17,10,45,41
25,10,13,17
32,49,3,23
32,40,3,38
3,29,46,47
8,49,20,38
49,29,46,14
16,41,13,38
46,10,29,14
8,41,10,38
8,49,3,14
48,3,45,47
25,18,28,14
8,49,17,41
48,3,11,38
18,10,46,47
25,3,46,49
32,10,13,23
8,41,28,13
48,25,10,14
32,17,48,35
10,28,38,23
8,48,28,14
17,42,12,29
28,45,38,47
32,17,11,20
13,28,31,47
13,11,28,45
41,3,28,46
49,11,45,39
0,49,3,47
17,3,20,38
48,17,35,28
48,32,35,14
49,10,35,28
49,11,13,39
32,10,46,47
8,17,18,14
48,49,28,31
32,16,29,14
2,10,3,28
17,45,13,41
17,28,29,46
32,49,2,3
11,3,13,39
38,41,14,17
17,10,3,46
8,1,48,29
48,18,35,14
32,18,14,31
32,39,13,47
8,41,3,17
48,17,10,11
8,3,20,38
38,25,13,14
8,1,48,13
48,49,13,39
48,49,3,31
32,41,10,45
48,17,1,14
28,31,38,47
49,11,20,29
17,10,11,14
48,49,11,38
32,8,48,14
3,29,46,14
31,13,38,47
16,41,28,49
3,41,11,28
16,8,48,3
16,41,28,29
42,13,38,23
48,17,29,16
32,25,38,41
48,25,38,17
0,49,10,47
10,28,42,39
10,11,28,14
49,3,45,31
41,10,28,45
38,11,29,14
48,25,46,49
42,11,38,14
41,10,28,47
41,10,11,13
16,1,18,48
49,10,28,39
48,49,35,28
32,49,48,35
32,25,28,41
48,35,29,14
41,3,28,45
16,29,13,14
49,11,45,47
13,28,20,47
16,17,3,38
16,1,10,49
10,28,38,31
18,13,38,39
8,38,10,14
38,17,45,14
32,10,40,38
48,17,35,29
10,28,20,47
48,32,10,31
35,28,13,14
16,17,48,3
18,45,13,31
41,11,28,38
17,2,3,29
3,45,14,47
8,1,48,49
25,13,38,1
32,49,46,14
17,20,13,41
46,3,13,38
48,10,28,46
48,49,3,35
0,48,3,13
41,28,29,25
8,41,28,38
32,41,29,0
0,17,48,29
16,17,10,38
48,17,20,14
48,1,20,13
41,10,3,46
49,3,46,47
48,3,28,39
32,25,29,16
8,32,3,20
25,3,13,1
1,13,25,49
38,8,28,14
48,49,28,39
10,28,20,14
8,17,13,41
17,3,28,46
48,10,45,14
17,11,38,41
0,17,10,13
48,17,10,0
40,49,42,20
0,17,13,49
38,17,28,46
48,25,28,41
48,17,10,1
41,3,20,28
16,8,48,38
0,10,28,47
48,49,17,46
3,41,11,38
42,39,13,47
48,49,13,31
8,16,32,48
49,13,45,39
8,1,48,3
17,45,38,41
49,13,38,23
1,10,14,17
48,17,32,16
17,3,45,14
41,18,2,29
49,11,28,39
48,0,28,13
49,42,11,20
48,49,17,16
16,8,10,13
8,17,48,49
48,10,20,47
3,31,38,47
32,38,46,17
17,20,13,38
48,17,20,38
11,49,3,14
3,28,45,14
41,11,28,13
28,45,14,47
10,13,38,23
0,49,10,14
0,28,29,38
48,10,35,14
41,10,20,17
48,35,3,28
42,11,45,38
25,13,14,49
3,1,11,29
41,10,45,38
1,17,14,49
0,10,3,47
48,25,3,47
48,41,28,46
48,1,3,41
49,3,45,39
16,17,10,28
8,1,28,13
16,17,10,49
8,41,13,38
48,25,3,1
38,1,14,17
8,10,28,14
8,49,28,14
10,3,13,39
8,17,3,14
41,10,3,47
48,25,13,14
17,20,49,41
41,3,46,49
0,17,13,29
1,10,28,25
41,13,38,47
1,28,25,49
17,20,38,41
8,49,3,20
3,45,29,31
10,28,13,46
10,3,38,23
11,28,45,39
0,10,48,3
41,11,28,17
17,10,46,49
8,41,3,13
49,45,38,41
8,41,10,28
8,49,48,14
48,1,10,20
8,32,20,13
38,28,45,14
8,1,48,38
16,17,10,8
48,28,45,14
48,10,29,31
8,32,29,31
41,25,38,49
32,41,28,46
41,13,28,20
8,17,10,14
48,3,28,31
38,17,20,14
48,17,29,46
48,13,29,31
48,49,35,17
38,48,45,14
0,3,28,14
41,28,29,46
11,3,45,39
41,28,46,49
8,17,28,16
48,47,13,31
32,2,3,28
35,3,28,13
11,28,13,14
41,10,11,49
17,11,28,14
48,41,20,38
13,11,45,47
48,25,38,41
41,3,28,47
38,41,3,46
16,8,28,13
0,41,29,49
17,20,29,41
17,11,20,29
48,25,10,1
46,49,10,14
10,3,46,47
16,49,38,1
1,10,28,47
16,1,48,29
40,3,28,38
16,1,13,38
3,28,45,31
38,41,48,14
49,10,18,39
25,3,1,49
17,35,28,14
17,49,13,31
49,18,11,20
10,45,14,47
38,49,14,25
17,13,29,31
48,10,46,47
48,11,13,38
1,28,38,47
8,17,38,16
48,41,28,47
49,11,28,14
3,35,13,14
48,41,3,25
32,3,45,31
17,11,45,38
49,2,3,17
38,8,3,14
10,3,20,47
17,20,28,14
48,28,29,14,47
46,49,10,28,38
3,17,11,13,47
49,10,28,45,14
38,1,32,28,14
8,48,3,28,38
32,46,10,28,38
17,18,11,28,39
49,28,20,29,47
41,3,13,17,14
16,49,10,48,28
48,3,28,45,38
40,42,28,29,38
16,48,18,28,38
48,41,3,13,17
8,1,10,29,13
16,48,10,28,38
48,1,29,38,41
49,3,28,31,47
1,28,14,38,49
32,41,18,20,13
46,18,10,13,38
48,16,32,28,13
49,10,35,13,17
1,10,13,38,47
48,17,3,1,49
0,49,10,28,13
0,49,32,10,13
8,17,28,29,38
32,17,10,20,38
32,48,18,3,31
48,25,28,13,38
1,10,3,38,41
41,10,28,17,14
41,10,13,14,17
16,49,3,29,17
1,10,20,13,49
48,17,3,20,28
48,17,28,13,41
0,17,10,3,29
48,17,3,28,1
8,49,18,13,41
41,3,14,38,49
17,10,20,28,42
48,25,3,28,13
32,17,48,38,41
32,49,35,28,3
3,49,18,35,14
41,13,29,38,14
10,25,18,3,47
16,41,32,29,49
32,45,13,38,14
32,49,10,40,42
48,49,10,3,46
48,49,38,14,47
8,18,13,29,47
32,25,3,38,17
0,32,10,28,38
8,41,13,29,49
17,28,29,14,41
48,3,20,13,38
49,18,10,25,14
48,3,20,28,38
8,16,32,29,17
8,1,32,13,38
32,41,29,38,46
16,49,10,28,13
49,10,3,20,14
38,25,3,17,49
17,10,13,38,47
32,49,20,29,46
8,3,10,32,14
32,41,48,20,49
0,17,10,28,49
48,1,3,28,14
16,17,29,3,13
48,41,10,38,1
0,49,18,29,47
48,17,13,38,14
17,10,3,28,20
11,49,3,13,47
32,46,3,28,38
8,49,42,28,47
8,17,18,13,38
48,17,13,28,45
8,49,10,42,14
20,29,3,28,13
8,10,28,13,38
32,49,35,13,3
0,10,28,42,38
32,10,48,3,16
32,49,3,8,41
0,49,10,29,13
1,10,3,28,17
17,10,3,20,29
8,17,10,28,29
32,8,48,13,38
48,32,28,29,31
49,3,28,45,47
17,10,3,20,13
25,10,3,28,13
41,28,14,17,49
8,49,29,13,47
16,10,48,13,38
8,41,3,28,49
18,25,10,3,1
32,17,3,0,49
8,16,13,3,29
25,10,29,17,49
40,42,10,29,38
48,17,11,28,13
13,10,3,45,14
17,18,11,13,39
1,3,28,13,14
1,3,28,29,14
32,49,18,35,14
32,16,28,13,38
17,29,13,14,41
8,25,32,3,29
42,11,28,29,47
41,3,28,17,14
48,10,3,20,38
10,20,13,38,14
48,49,10,13,46
48,1,3,13,47
48,32,29,46,47
8,49,18,10,14
48,1,18,28,14
41,18,13,14,17
8,10,48,13,38
38,42,20,13,14
32,49,29,16,1
38,49,3,28,46
41,49,29,38,47
0,49,10,3,13
25,3,28,29,47
17,13,3,45,47
0,10,18,28,13
17,28,13,38,41
48,49,3,13,46
48,1,10,13,47
49,10,3,13,46
8,16,32,3,49
13,10,3,28,20
32,1,3,20,49
49,3,45,17,47
41,10,28,13,1
49,10,29,13,35
48,13,3,45,38
8,17,10,3,13
42,10,28,29,23
32,49,10,8,14
32,49,40,10,29
17,3,29,14,47
32,10,35,29,14
16,49,3,28,38
17,28,29,38,47
32,8,48,28,38
32,18,28,38,31
38,25,10,17,49
48,17,3,28,45
45,10,3,29,47
40,49,18,10,32
48,41,28,13,14
10,20,28,13,38
8,48,3,13,38
1,3,20,13,49
32,17,13,35,29
32,49,35,13,17
32,16,3,13,38
32,16,48,10,28
48,49,13,17,1
32,25,3,14,49
17,10,3,20,49
8,17,18,28,38
8,49,29,38,1
0,17,32,28,49
32,13,28,29,31
32,17,3,13,16
32,10,45,38,47
16,49,10,28,38
0,18,32,3,14
48,25,28,13,49
32,10,3,45,47
48,49,3,45,38
48,1,28,17,49
0,17,10,29,49
32,17,20,14,49
32,10,47,29,31
18,10,28,45,14
49,20,13,38,14
38,25,32,29,46
48,0,10,28,29
48,38,18,14,47
38,18,32,45,14
16,49,10,3,28
1,13,29,38,47
8,32,18,13,47
49,1,13,38,47
49,10,2,28,29
32,17,3,46,49
3,49,10,35,13
48,1,28,13,41
48,49,3,14,41
32,17,18,20,14
16,49,48,10,38
8,17,42,13,38
48,16,10,3,28
49,10,29,13,31
18,10,28,45,47
32,8,29,14,38
46,10,13,29,38
1,10,3,41,49
48,17,3,13,47
32,49,28,13,0
17,42,28,14,41
16,1,18,29,13
46,10,3,28,38
32,49,10,20,47
32,49,3,20,41
48,49,3,20,17
16,10,3,28,38
32,41,3,28,8
8,17,10,28,42
17,11,28,45,49
32,49,10,8,1
48,10,13,29,46
32,29,20,28,14
32,13,18,45,39
32,48,10,13,46
41,10,49,14,17
49,3,17,14,47
8,17,10,28,13
32,10,3,28,46
16,49,28,13,38
32,48,3,20,38
25,10,3,38,17
38,10,28,29,46
49,10,3,29,31
49,18,28,45,14
8,49,48,13,38
48,17,28,20,29
17,18,29,45,14
32,49,10,13,31
8,17,42,28,38
25,10,3,17,49
0,17,32,10,28
32,0,10,29,13
40,18,48,28,29
48,46,3,38,49
8,49,42,13,47
32,49,10,35,3
8,42,29,13,47
48,1,10,3,47
16,48,10,29,38
32,1,8,38,49
48,1,28,14,38
48,1,3,13,14
32,49,28,45,14
32,20,3,28,13
17,3,28,45,38
32,49,45,13,41
0,49,48,32,3
32,8,42,14,38
25,47,3,13,49
32,17,3,16,8
41,3,28,38,1
8,32,42,13,47
32,17,20,29,14
17,13,35,29,49
1,10,13,38,41
48,10,3,13,46
48,3,28,14,47
10,3,28,20,38
45,10,3,13,47
17,28,10,20,29
17,10,29,38,47
8,16,29,13,49
16,48,28,29,38
32,16,48,13,38
17,3,29,38,47
32,17,35,28,49
32,16,10,3,28
17,10,20,13,49
49,10,45,38,47
10,45,28,29,14
41,3,28,29,1
25,3,29,14,49
1,10,28,17,49
3,0,10,29,13
48,25,29,13,38
32,49,10,35,13
48,10,3,45,38
2,10,18,28,29
32,38,3,14,47
38,29,45,13,14
48,16,32,3,28
48,18,3,45,38
48,8,28,29,38
8,17,3,13,38
8,17,10,3,28
49,29,45,38,14
18,10,45,38,47
48,3,20,29,38
3,49,45,29,41
48,17,28,13,47
8,17,10,13,29
48,1,18,32,25
